COD_MUNICIPIO;TOTAL_ESTABELECIMENTOS;ESTABELECIMENTOS_HOSPITALARES;ESTABELECIMENTOS_SUS;LATITUDE_MEDIA;LONGITUDE_MEDIA
312200;68;1;23;-20.58761921614697;-42.14850055447727
312210;12;1;6;-18.773566802090908;-41.49600201335455
312220;23;0;10;-18.802260526242858;-42.60641614803809
312230;1370;10;107;-20.143234024173196;-44.88938809977565
312235;17;0;7;-15.72215366208125;-41.34404443735625
312240;15;0;6;-21.510652839557142;-46.197016363442856
312245;18;1;12;-15.723965595705883;-41.00064125207059
312247;13;0;6;-16.673858282275003;-46.26680149655834
312250;25;0;7;-19.37734625881667;-42.10822706115833
312260;7;1;7;-18.941661142857146;-43.26437928571429
312270;20;1;11;-20.16087175288333;-42.96595695631111
312280;14;0;5;-22.251783133414285;-45.159418747299995
312290;8;0;6;-21.3198778022;-42.81519668444286
312300;24;0;9;-21.109848169657145;-44.023521617619046
312310;14;0;5;-19.062365456845455;-42.93190441845454
312320;44;1;12;-19.465738121318182;-45.610874922204545
312330;16;0;6;-20.948304678413333;-43.18448117204667
312340;7;0;5;-20.288015802528573;-45.90392541995714
312350;5;0;3;-18.43329513735;-47.6095065661
312352;13;0;7;-20.204426039799998;-41.797620237669236
312360;129;1;15;-21.607965046716664;-45.565257579273805
312370;39;0;10;-19.193892844115787;-42.04322502582369
312380;16;0;6;-17.28482077872;-43.94902466726667
312385;12;0;3;-19.619024298575;-42.230817914875
312390;59;1;17;-20.67073532006038;-44.06725845529245
312400;42;1;13;-20.8469066497525;-42.6457003280025
312410;87;1;42;-19.75522007507907;-44.285347076516274
312420;55;1;16;-20.649398259584;-41.90955402778
312430;72;1;15;-14.921785414021212;-42.81656431760303
312440;10;0;4;-22.047341478539998;-45.95085288137
312450;19;1;9;-22.46260213457778;-46.019960876094444
312460;5;0;3;-21.73174460388;-42.47920472374
